@RELATION svmSentimentAnalysis
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {NEGATIVE,POSITIVE}

@DATA
0.101669,0.046475,3.060667,0.188976,0.203196,0.517581,0.017259,0.146444,-26.132314,3.002401,-0.133427,0.046975,-0.259472,0.206186,0.042565,0.241123,0.079168,-0.012924,-0.010296,0.018418,0.172067,0.016786,0.004312,0.023680,0.009890,0.050477,0.013390,0.027323,0.000636,0.003539,0.024100,0.053323,0.004617,0.029417,-0.001523,0.007571,-0.013062,-0.007293,-0.007934,-0.014368,0.002628,-0.000361,0.179668,0.152810,-0.172387,0.015093,0.065946,-0.122404,-0.020345,0.078087,0.012567,0.027272,0.040189,-0.030812,-0.005291,-0.000630,0.000064,0.002995,-0.000647,-0.010320,-0.002823,0.003962,0.000048,0.001078,0.001010,-0.001717,-0.000573,-0.001045,0.095559,0.060959,0.261974,0.101468,0.051523,0.540989,0.014650,0.186140,2.488666,0.660838,0.484813,0.462548,0.488597,0.400103,0.218328,0.233268,0.185604,0.183411,0.241961,0.176950,0.223207,0.016117,0.004461,0.018972,0.016520,0.040861,0.016558,0.020319,0.000835,0.003307,0.035497,0.036025,0.006961,0.010556,0.087923,0.047738,0.392671,0.090007,0.058011,0.549307,0.015637,0.172683,1.611933,0.658770,0.541038,0.517015,0.399348,0.285639,0.318049,0.270026,0.279690,0.246210,0.274172,0.217738,0.278403,0.025402,0.006454,0.020959,0.023613,0.033754,0.026173,0.018258,0.001170,0.003760,0.034638,0.040795,0.008986,0.013108,POSITIVE
0.072320,0.028090,3.133598,0.163964,0.187180,0.531452,0.021010,0.113458,-25.400932,2.549918,-0.091136,-0.023872,-0.207982,0.221966,-0.057910,0.189033,0.045529,0.044742,-0.302864,-0.015820,-0.102049,0.020691,0.004849,0.024979,0.008967,0.011601,0.004946,0.012976,0.002835,0.006999,0.072882,0.027402,0.006619,0.030336,-0.002879,-0.000782,0.005449,0.011541,0.018385,-0.025717,0.002476,-0.003167,0.061421,-0.120225,0.144624,0.006893,0.070105,-0.102792,0.156393,-0.106533,-0.040485,-0.065988,0.099328,-0.098482,-0.065553,0.000826,0.000161,-0.000391,-0.002960,-0.000165,-0.000026,0.002540,0.000018,0.000194,0.013125,0.002469,-0.000024,0.003003,0.047845,0.025283,0.257030,0.055191,0.033509,0.399930,0.011355,0.083145,1.534516,0.755240,0.636235,0.466009,0.378084,0.318590,0.317929,0.260881,0.229863,0.221506,0.308651,0.247503,0.279132,0.031143,0.006252,0.019037,0.009379,0.017018,0.007747,0.010528,0.004631,0.006419,0.032798,0.028885,0.009946,0.011305,0.047364,0.026144,0.347478,0.046468,0.034036,0.386890,0.019206,0.077836,1.383798,0.750462,0.745143,0.513632,0.442964,0.355056,0.350683,0.228661,0.370918,0.383049,0.198263,0.285678,0.281030,0.035901,0.007424,0.022061,0.016199,0.015830,0.008310,0.012660,0.006859,0.008024,0.063458,0.033046,0.012943,0.019668,POSITIVE
0.086629,0.032246,3.009946,0.173321,0.180928,0.770333,0.014072,0.154458,-26.676650,2.219146,-0.064889,0.358799,-0.278401,0.277001,0.123593,-0.141438,0.273467,0.020448,-0.149522,0.027365,0.069893,0.011830,0.001908,0.030728,0.020593,0.012327,0.002656,0.018521,0.001903,0.015270,0.028469,0.071196,0.003416,0.029149,-0.013809,-0.000993,-0.099638,-0.018419,-0.010441,-0.066766,0.000066,-0.004917,-0.256418,0.189848,-0.237902,0.250153,0.013480,-0.054144,-0.160312,-0.082024,0.083675,0.006959,0.070969,-0.087243,0.025553,0.001667,0.000035,-0.001523,0.002144,-0.003983,0.000093,0.002443,-0.000021,0.000086,0.002152,0.000932,0.000038,-0.000199,0.052841,0.022791,0.177837,0.058845,0.029805,0.383268,0.009374,0.098387,1.264419,0.666109,0.658118,0.378061,0.286283,0.280683,0.231744,0.256092,0.196915,0.169443,0.177481,0.154915,0.189695,0.009420,0.002018,0.018102,0.025918,0.008371,0.001470,0.011479,0.002684,0.018281,0.024661,0.036839,0.003169,0.008199,0.059609,0.025429,0.255029,0.061282,0.033792,0.395058,0.011999,0.115144,1.118344,0.625008,0.553997,0.380745,0.337764,0.215447,0.220194,0.218459,0.206096,0.218778,0.171497,0.172468,0.188064,0.009766,0.002937,0.023942,0.031978,0.009156,0.002174,0.014308,0.003411,0.021532,0.034868,0.028031,0.003797,0.009168,POSITIVE
0.080516,0.018019,3.016665,0.181703,0.209182,0.536353,0.011316,0.130170,-28.949295,2.637229,0.084970,0.462622,0.221485,0.147703,0.152426,-0.021083,0.168745,-0.000735,0.057019,0.137391,0.090575,0.016998,0.005974,0.036221,0.004950,0.018511,0.004268,0.042918,0.000616,0.007733,0.019409,0.105807,0.001853,0.035078,0.000769,0.000000,0.000523,0.001498,0.000779,0.011275,0.000052,0.000964,0.043387,-0.022732,0.000944,0.006305,-0.021276,0.016409,-0.000074,-0.009084,-0.000127,-0.022554,0.000710,0.017855,0.001472,-0.001212,0.000055,-0.000345,-0.000034,0.000758,0.000016,-0.000805,0.000021,0.000012,-0.000199,0.001509,-0.000030,0.000322,0.071412,0.027273,0.246997,0.087144,0.036806,0.490370,0.007913,0.161594,1.790218,0.742780,0.426648,0.516471,0.254977,0.236817,0.147911,0.215108,0.168831,0.179723,0.178900,0.210398,0.161780,0.014513,0.012884,0.021814,0.005702,0.009582,0.002615,0.026380,0.000715,0.015121,0.018692,0.041015,0.001021,0.008198,0.062177,0.018536,0.352213,0.080563,0.031542,0.546279,0.007591,0.185656,1.262483,0.767492,0.392653,0.503974,0.281923,0.197913,0.180971,0.247270,0.218230,0.214214,0.245021,0.236044,0.240914,0.023010,0.015211,0.028219,0.008434,0.012555,0.003276,0.027372,0.001094,0.019875,0.028227,0.035959,0.001391,0.008740,POSITIVE
0.120016,0.039567,3.055762,0.213619,0.204305,0.688881,0.014325,0.188429,-26.866073,2.458889,0.012342,0.052593,-0.167551,0.118216,0.116635,-0.024824,-0.010653,0.040328,-0.072118,-0.015806,-0.067219,0.019112,0.005121,0.025375,0.008912,0.023049,0.009564,0.025086,0.002808,0.007215,0.031458,0.051115,0.004358,0.027837,-0.004622,0.001901,0.002173,-0.006199,-0.003721,-0.022859,0.000204,-0.013643,0.158816,-0.032512,0.003486,-0.029302,-0.038175,-0.000086,-0.001952,0.000491,-0.002343,-0.000243,-0.008106,0.001456,-0.000924,-0.000102,0.000036,-0.000379,-0.000090,-0.000231,-0.000154,-0.001551,-0.000006,-0.000041,0.002366,0.000373,0.000048,0.000295,0.124633,0.040225,0.322235,0.118984,0.047785,0.552474,0.010107,0.206297,2.678375,0.635324,0.693438,0.426533,0.479880,0.346441,0.307595,0.279761,0.253178,0.271849,0.259203,0.225049,0.224135,0.021950,0.009360,0.024618,0.011316,0.020267,0.015113,0.026752,0.005112,0.009031,0.027482,0.038125,0.006023,0.010993,0.123729,0.041446,0.445397,0.111947,0.057122,0.604060,0.013451,0.201913,2.073708,0.738441,0.626606,0.420041,0.450357,0.341827,0.362281,0.367191,0.299743,0.333757,0.296679,0.276914,0.289816,0.026647,0.010749,0.031347,0.013998,0.023429,0.018323,0.035829,0.006735,0.009794,0.034124,0.038179,0.007840,0.013356,POSITIVE
0.080726,0.057961,2.935234,0.165538,0.186900,0.511887,0.019986,0.117000,-24.878951,2.740266,-0.488879,-0.340081,-0.393842,0.081022,-0.014879,-0.073136,0.016214,-0.123952,-0.149024,-0.039280,-0.082377,0.017659,0.009019,0.021143,0.011683,0.036294,0.010483,0.013578,0.001656,0.005254,0.032336,0.035390,0.005023,0.023855,0.005131,-0.001133,-0.006019,0.010608,0.007710,0.058795,0.000581,0.018625,-0.248102,-0.055109,0.046733,0.013763,0.051103,0.012040,0.037806,0.011837,0.019426,-0.057794,0.003310,0.029481,0.005604,0.002036,0.000104,0.002352,0.001517,0.000788,0.000077,0.001075,0.000021,0.000169,-0.003446,-0.004431,0.000301,-0.001127,0.039908,0.071735,0.463318,0.055873,0.049513,0.375181,0.014454,0.087570,2.525758,0.898065,0.999221,0.524772,0.621310,0.345184,0.285456,0.283589,0.246801,0.299009,0.320290,0.358413,0.233379,0.017747,0.014068,0.025029,0.013021,0.046603,0.012915,0.014850,0.004539,0.006198,0.037500,0.042108,0.004849,0.012010,0.048917,0.080564,0.669322,0.068354,0.067351,0.330234,0.022510,0.094507,2.158309,1.070067,0.762467,0.560604,0.546759,0.402363,0.421739,0.333692,0.266970,0.408073,0.372048,0.341563,0.276717,0.021098,0.018165,0.025822,0.015001,0.051855,0.012848,0.019403,0.006619,0.008703,0.037123,0.058725,0.006396,0.012233,POSITIVE
0.114154,0.031043,3.056504,0.198219,0.197655,0.547747,0.015853,0.149354,-25.368735,2.596998,-0.190324,-0.266300,-0.560304,0.138965,0.210636,-0.107893,-0.045290,-0.055775,0.054406,0.213280,0.059874,0.008649,0.003427,0.011626,0.017560,0.030871,0.012837,0.022686,0.002148,0.014218,0.037010,0.024669,0.002677,0.025841,0.000418,-0.000025,-0.001304,-0.000149,-0.000284,0.001890,0.000238,0.000242,0.003773,0.001782,-0.011408,-0.004724,0.020095,-0.011393,0.002727,-0.000568,-0.004171,0.008351,0.010228,0.002155,-0.001229,-0.000014,-0.000149,-0.000124,-0.000434,-0.000024,-0.000015,0.000248,0.000848,0.000410,0.000111,0.000002,-0.000014,0.000040,0.122057,0.030125,0.373339,0.110983,0.045643,0.530137,0.010081,0.189046,2.473546,0.700292,0.743071,0.428190,0.488292,0.328525,0.322810,0.285085,0.280168,0.263012,0.250763,0.219535,0.227008,0.013751,0.005722,0.016560,0.028338,0.039408,0.022226,0.029499,0.005612,0.021619,0.033410,0.026798,0.003676,0.011795,0.119089,0.030494,0.523712,0.101611,0.054725,0.566698,0.012300,0.192194,2.090449,0.930616,0.621814,0.490633,0.497916,0.380433,0.376277,0.337702,0.309600,0.330760,0.315091,0.269482,0.313276,0.018002,0.005051,0.018916,0.036896,0.041592,0.023361,0.032688,0.005909,0.025920,0.036269,0.027237,0.005044,0.015053,POSITIVE
0.045839,0.022456,2.971694,0.153143,0.199554,0.320276,0.013738,0.054000,-29.871284,2.711701,0.204670,0.475274,-0.060053,0.198802,0.246219,0.154149,-0.010352,-0.186491,-0.242516,0.176298,-0.054363,0.025402,0.002016,0.037175,0.016826,0.065079,0.004368,0.023214,0.000670,0.001843,0.009155,0.079718,0.005266,0.035520,-0.001658,0.000000,-0.061349,-0.001005,-0.000551,-0.006604,0.000089,0.000125,-0.002871,0.026298,0.041352,-0.020490,-0.024653,0.002997,0.082962,0.064875,-0.063376,-0.053932,-0.076498,-0.009504,0.034478,0.005760,-0.000040,0.006815,-0.002184,-0.001927,0.000015,0.000705,0.000044,-0.000291,-0.000045,-0.006598,-0.000049,-0.001377,0.015276,0.038875,0.321082,0.037646,0.030275,0.156160,0.007812,0.030395,2.001533,0.366624,0.391189,0.334576,0.309158,0.291008,0.175193,0.161644,0.182061,0.161698,0.240889,0.197342,0.161744,0.031752,0.002336,0.038713,0.022748,0.025701,0.004332,0.011718,0.001086,0.001728,0.003844,0.028142,0.016543,0.008650,0.019178,0.045219,0.429486,0.041492,0.033751,0.207274,0.008532,0.036241,1.253242,0.393493,0.401420,0.363631,0.330153,0.280829,0.168990,0.254314,0.165279,0.184200,0.226521,0.180673,0.194612,0.040410,0.002816,0.057889,0.035061,0.036846,0.006532,0.015674,0.001547,0.002390,0.005383,0.028622,0.023386,0.008522,POSITIVE
0.250148,0.020027,3.036996,0.349685,0.246721,1.453111,0.009406,0.436957,-25.934291,1.522102,0.249489,-0.994201,-0.572917,-0.195987,-0.163556,0.050838,-0.259566,-0.111054,0.132190,-0.063459,0.016991,0.013442,0.005250,0.010788,0.014677,0.016949,0.016172,0.017288,0.003600,0.008840,0.010350,0.016114,0.011202,0.018116,0.007815,-0.000046,-0.007096,0.006383,-0.000170,0.010077,-0.000004,0.008298,-0.046453,0.018652,0.004300,-0.003926,0.018128,0.005610,0.000999,-0.002542,0.001842,-0.005151,-0.001161,-0.004944,-0.001659,-0.000121,-0.000061,-0.000158,-0.000547,-0.000398,-0.000095,-0.000216,-0.000023,-0.000052,-0.000285,-0.000288,-0.000128,-0.000186,0.176301,0.025035,0.233946,0.144272,0.038141,0.782685,0.006312,0.289440,2.494919,0.719553,0.753708,0.556218,0.470384,0.399779,0.289597,0.305698,0.352029,0.246047,0.253231,0.236346,0.246316,0.018284,0.006398,0.017100,0.017138,0.029390,0.023748,0.020891,0.006238,0.015346,0.014159,0.023577,0.016784,0.011030,0.158382,0.025317,0.335007,0.123401,0.039036,0.841772,0.007439,0.297347,1.879875,0.813199,0.551347,0.525865,0.452093,0.373141,0.334388,0.341873,0.264612,0.266559,0.278446,0.249247,0.290123,0.019835,0.007085,0.023177,0.017100,0.034344,0.027560,0.024317,0.007018,0.018446,0.018454,0.028106,0.019283,0.012628,POSITIVE
0.186379,0.018038,2.906599,0.301471,0.243124,1.245138,0.009604,0.345625,-25.569834,1.570654,0.181006,-0.921842,-0.443996,-0.583894,-0.163200,-0.090575,-0.129184,0.016879,-0.044959,0.152715,0.111091,0.012447,0.003567,0.006264,0.011735,0.019242,0.018508,0.026825,0.001776,0.019322,0.011511,0.012452,0.010767,0.017932,0.013267,-0.001677,-0.024572,0.009133,0.001619,0.098509,-0.000443,0.030333,-0.129229,-0.094627,0.000196,0.033907,-0.031137,0.001529,0.008007,-0.015300,-0.011587,-0.025980,0.024725,0.004833,0.018912,-0.000347,-0.000014,0.000013,-0.000395,-0.000729,0.000163,0.000803,-0.000012,0.000482,-0.001154,-0.003302,-0.003067,-0.001104,0.135618,0.017263,0.384508,0.108577,0.029731,0.717608,0.006036,0.238467,2.159941,0.880645,0.668946,0.524336,0.293024,0.409318,0.256033,0.233955,0.293285,0.300965,0.218438,0.234145,0.240590,0.016601,0.003431,0.005821,0.015416,0.027839,0.024620,0.036419,0.001684,0.018796,0.009854,0.015366,0.011877,0.011253,0.116524,0.015560,0.522690,0.092437,0.034622,0.623504,0.006884,0.235953,1.983320,0.748375,0.667328,0.465416,0.305688,0.249832,0.259887,0.278277,0.327495,0.342551,0.266736,0.254577,0.238423,0.020519,0.005050,0.008337,0.019328,0.034053,0.030033,0.047040,0.002010,0.022289,0.009535,0.019815,0.020026,0.014342,POSITIVE
0.221765,0.010089,3.055452,0.305037,0.234473,1.498192,0.008253,0.346300,-26.772805,1.189796,-0.021466,-0.830608,-0.549591,0.067609,-0.256935,0.021500,-0.206872,-0.283059,-0.049562,0.053185,0.072723,0.009869,0.005542,0.013619,0.024766,0.017282,0.015157,0.010514,0.004211,0.008977,0.010611,0.008299,0.004668,0.014748,0.002278,0.000023,0.016288,0.001919,0.000498,-0.019160,-0.001528,0.002300,0.131423,-0.036917,0.032792,-0.036184,0.027592,0.021505,-0.059165,-0.011334,-0.065411,-0.008794,0.001264,0.022086,0.033508,-0.000876,-0.000518,-0.001299,0.002497,-0.000161,-0.001207,-0.000361,0.000105,-0.000012,0.000215,-0.000673,-0.000665,0.000487,0.110074,0.011486,0.204360,0.088722,0.027990,0.561829,0.005171,0.190941,1.628283,0.542955,0.771657,0.441766,0.339865,0.386443,0.273225,0.249924,0.207950,0.192456,0.191384,0.166740,0.129728,0.013192,0.007486,0.015868,0.024881,0.022098,0.017632,0.009323,0.005305,0.010324,0.011995,0.008064,0.005607,0.009297,0.105935,0.013386,0.315883,0.089349,0.029794,0.607588,0.005846,0.207252,1.713711,0.539260,0.639828,0.407897,0.390961,0.360136,0.302896,0.222009,0.228583,0.200805,0.219023,0.203417,0.167273,0.015903,0.007450,0.019922,0.035297,0.029853,0.020599,0.011380,0.005541,0.013102,0.013971,0.010907,0.007323,0.010290,POSITIVE
0.183949,0.013429,2.894423,0.296071,0.263448,1.283287,0.005869,0.287813,-25.989137,1.829603,-0.191801,-0.944151,-0.586536,-0.615687,-0.238847,0.132370,-0.069404,-0.359814,-0.016829,-0.054400,0.073939,0.022755,0.026894,0.016758,0.009599,0.008960,0.009293,0.013629,0.003586,0.023868,0.008866,0.012228,0.005260,0.012675,-0.018961,-0.000673,-0.033208,-0.017880,0.005239,-0.364495,-0.000497,-0.110500,-0.533746,0.272493,0.200403,0.174810,-0.041441,-0.060905,-0.010625,0.002817,0.007976,0.080126,-0.053629,-0.045954,-0.120293,0.010144,0.007505,0.002623,-0.000764,-0.002054,-0.001668,-0.000844,-0.000203,0.007577,0.001805,0.002333,-0.000480,0.003030,0.082866,0.018444,0.241959,0.062420,0.020610,0.412182,0.002678,0.179638,1.922395,0.660908,0.625866,0.521266,0.390055,0.292194,0.209406,0.228440,0.261647,0.310913,0.166644,0.128651,0.166739,0.014734,0.016785,0.011689,0.005210,0.005701,0.007676,0.010020,0.005241,0.005599,0.003209,0.011524,0.003311,0.004577,0.094391,0.022119,0.418726,0.066369,0.020394,0.554407,0.002510,0.177268,1.776848,0.530540,0.547771,0.514403,0.481854,0.276209,0.235366,0.278392,0.410611,0.329624,0.166660,0.180466,0.142563,0.012133,0.015612,0.019246,0.007505,0.006289,0.009198,0.011509,0.006391,0.015166,0.005235,0.018103,0.005095,0.003765,POSITIVE
0.385920,0.015354,3.153318,0.441075,0.251772,2.199568,0.004523,0.612000,-28.030003,0.459558,0.476283,-0.937840,-0.259449,-0.108833,-0.334060,0.247514,-0.234858,-0.193417,0.089284,0.075383,0.234591,0.004132,0.006885,0.006336,0.007437,0.006400,0.006467,0.023013,0.002047,0.008768,0.005132,0.003882,0.002780,0.009021,-0.040457,-0.000146,-0.008856,-0.031308,0.001732,0.020356,0.000004,-0.044875,0.330476,0.128427,-0.053841,-0.032977,0.094242,-0.015647,0.042701,0.065921,0.009000,0.005541,-0.106331,0.021024,-0.030721,-0.000114,-0.000106,0.000292,0.000269,0.001093,0.000551,0.002069,0.000404,0.000559,0.000184,0.000192,0.000736,0.000399,0.188773,0.020449,0.159941,0.144384,0.029160,0.504636,0.001928,0.245240,2.271940,0.590105,0.557171,0.538357,0.432823,0.367186,0.255067,0.190101,0.208666,0.209514,0.333875,0.221165,0.305462,0.003548,0.009461,0.005417,0.007634,0.006221,0.006673,0.027754,0.003041,0.015317,0.004572,0.002526,0.002205,0.006944,0.097565,0.012705,0.231920,0.084227,0.036303,0.582630,0.002262,0.175511,1.428646,0.608284,0.505667,0.679016,0.371764,0.418193,0.291363,0.424777,0.217931,0.243784,0.246807,0.287803,0.374200,0.004698,0.012479,0.006261,0.010239,0.006044,0.007266,0.026533,0.003045,0.021441,0.003396,0.003263,0.002694,0.006440,POSITIVE
0.209527,0.020093,3.056272,0.302701,0.236751,1.255776,0.009073,0.351518,-25.831271,1.594964,-0.234969,-0.820536,-0.436798,-0.401318,-0.230750,0.051285,-0.204461,-0.174108,0.054576,0.043729,0.130341,0.008182,0.005951,0.008129,0.016411,0.020855,0.011866,0.010384,0.001977,0.008030,0.030040,0.016338,0.010371,0.017670,-0.002044,0.000161,0.000145,-0.002551,-0.001783,-0.012231,0.000102,-0.004899,0.164629,-0.008049,-0.031035,-0.003371,-0.020951,0.020458,-0.005547,-0.006938,-0.000014,-0.023672,0.002717,0.007781,-0.002180,-0.000007,0.000018,-0.000305,0.000225,0.000795,0.000123,-0.000221,0.000025,0.000032,-0.000564,-0.000210,-0.000068,0.000045,0.166718,0.022436,0.211513,0.135767,0.037705,0.754603,0.006962,0.279193,2.483350,0.792026,0.924783,0.614540,0.466201,0.331284,0.223106,0.361053,0.293109,0.295553,0.222312,0.265668,0.181514,0.009768,0.007750,0.007178,0.021363,0.029274,0.017175,0.012838,0.003578,0.013901,0.036183,0.020932,0.013365,0.011681,0.146369,0.021227,0.331003,0.124125,0.041946,0.749700,0.007605,0.291230,2.036966,0.780188,0.608190,0.513488,0.500540,0.295375,0.265847,0.363642,0.355510,0.277620,0.228251,0.302454,0.207004,0.010415,0.009110,0.009304,0.020456,0.040241,0.017609,0.016602,0.005021,0.018832,0.034140,0.020397,0.014914,0.012013,POSITIVE
0.188554,0.007519,3.051651,0.278702,0.235210,1.450903,0.008715,0.315571,-26.777776,1.478078,-0.573269,-0.592805,-0.423864,-0.047080,-0.137504,-0.061647,-0.126980,-0.344845,-0.087747,0.081137,0.032074,0.012851,0.006316,0.016364,0.019001,0.020789,0.012575,0.011481,0.004915,0.008758,0.010917,0.009859,0.010886,0.014328,0.008835,-0.000098,-0.002237,0.007107,0.001582,0.071193,-0.000183,0.018339,-0.079220,-0.076497,0.078397,0.031221,0.034406,0.034145,-0.001592,0.003970,-0.036074,-0.019209,0.010533,0.006872,0.002102,-0.000272,-0.001283,-0.001509,0.000055,0.000022,0.000025,0.000615,0.000119,-0.000109,-0.000379,0.000005,-0.001333,-0.000500,0.101607,0.008640,0.257188,0.088233,0.037205,0.581211,0.005105,0.195876,1.844746,0.726331,0.795274,0.504113,0.402148,0.369966,0.264999,0.252880,0.261476,0.218096,0.193074,0.167490,0.184258,0.015001,0.006771,0.018688,0.019972,0.022834,0.016458,0.012502,0.007106,0.010818,0.012065,0.008893,0.011713,0.007926,0.112145,0.008181,0.378518,0.095539,0.036648,0.733499,0.006029,0.242307,1.516279,0.783867,0.595041,0.491830,0.395755,0.380586,0.335287,0.270899,0.254761,0.268185,0.222282,0.216640,0.217305,0.017898,0.009749,0.024542,0.026303,0.030305,0.022282,0.017034,0.007882,0.013999,0.015019,0.012544,0.014100,0.009651,POSITIVE
